concave points_worst_low,concave points_worst_low_medium,concave points_worst_medium,concave points_worst_medium_high,concave points_worst_high,area_worst_low,area_worst_low_medium,area_worst_medium,area_worst_medium_high,area_worst_high,perimeter_worst_low,perimeter_worst_low_medium,perimeter_worst_medium,perimeter_worst_medium_high,perimeter_worst_high,radius_worst_low,radius_worst_low_medium,radius_worst_medium,radius_worst_medium_high,radius_worst_high,concave points_mean_low,concave points_mean_low_medium,concave points_mean_medium,concave points_mean_medium_high,concave points_mean_high,concavity_mean_low,concavity_mean_low_medium,concavity_mean_medium,concavity_mean_medium_high,concavity_mean_high,perimeter_mean_low,perimeter_mean_low_medium,perimeter_mean_medium,perimeter_mean_medium_high,perimeter_mean_high,radius_mean_low,radius_mean_low_medium,radius_mean_medium,radius_mean_medium_high,radius_mean_high
0.0,0.0,0.8522336769759451,0.0,0.0,0.18718049547778226,0.5418796696814786,0.0,0.0,0.0,0.0,0.5453790859438552,0.1212875807228116,0.0,0.0,0.0,0.3970117395944505,0.2696549270722163,0.0,0.0,0.0,0.7007952286282306,0.0,0.0,0.0,0.32825679475164043,0.4478288034989064,0.0,0.0,0.0,0.0,0.0,0.6816852094994588,0.0,0.0,0.0,0.0,0.7541925000394403,0.0,0.0
0.0,0.0,0.8407789232531498,0.0,0.0,0.0,0.3649233189146679,0.3017433477519989,0.0,0.0,0.0,0.0,0.839484038049704,0.0,0.0,0.0,0.0,0.5397841811929328,0.1268824854737338,0.0,0.0,0.39794565937707094,0.26872100728959586,0.0,0.0,0.0,0.865666979069041,0.0,0.0,0.0,0.0,0.0,0.47985626425264283,0.18681040241402377,0.0,0.0,0.0,0.38127691798002766,0.2853897486866389,0.0
0.0,0.5289805269186713,0.13768613974799557,0.0,0.0,0.8488006291781361,0.10079958054790922,0.0,0.0,0.0,0.0,0.7155402825505921,0.0,0.0,0.0,0.0,0.8891260524131389,0.0,0.0,0.0,0.6560636182902585,0.2292909211398277,0.0,0.0,0.0,0.8962043111527649,0.06919712589815673,0.0,0.0,0.0,0.0,0.9192638149862944,0.0,0.0,0.0,0.0,0.8401091706501336,0.0,0.0,0.0
0.0,0.9296678121420392,0.0,0.0,0.0,0.8884683444750294,0.0,0.0,0.0,0.0,0.2195328452612183,0.5203114364925212,0.0,0.0,0.0,0.07897545357524016,0.6140163642831733,0.0,0.0,0.0,0.7077534791252488,0.19483101391650087,0.0,0.0,0.0,0.8416119962511714,0.0,0.0,0.0,0.0,0.0,0.758252136456822,0.0,0.0,0.0,0.0,0.8254373925252814,0.0,0.0,0.0
0.0,0.724856815578465,0.0,0.0,0.0,0.6802988596146283,0.0,0.0,0.0,0.0,0.5298072613177945,0.313461825788137,0.0,0.0,0.0,0.4382781928139451,0.37448120479070335,0.0,0.0,0.0,0.5710735586481114,0.28595096090125915,0.0,0.0,0.0,0.8207591377694469,0.0,0.0,0.0,0.0,0.0,0.6817773477990469,0.0,0.0,0.0,0.0,0.7370912016659569,0.0,0.0,0.0
0.0,0.0,0.1809851088201605,0.48568155784650596,0.0,0.06773495871018498,0.6215100275265434,0.0,0.0,0.0,0.0,0.30964357454720515,0.35702309211946165,0.0,0.0,0.0,0.14799003913198142,0.5186766275346854,0.0,0.0,0.0,0.0,0.8575215374420144,0.0,0.0,0.0,0.2627303967510156,0.4039362699156512,0.0,0.0,0.0,0.22223757860548712,0.44442908806117964,0.0,0.0,0.0,0.15227097038825038,0.5143956962784164,0.0,0.0
0.0,0.6939289805269184,0.0,0.0,0.0,0.6114825009830908,0.0,0.0,0.0,0.0,0.6991384033069376,0.200574397795375,0.0,0.0,0.0,0.5805763073639275,0.27961579509071505,0.0,0.0,0.0,0.0,0.9224652087475149,0.0,0.0,0.0,0.9140112464854734,0.0573258356763511,0.0,0.0,0.0,0.0,0.6790131988114162,0.0,0.0,0.0,0.0,0.6897628851341755,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.38758356272119543,0.0,0.0,0.0,0.0,0.80282882613676,0.0,0.0,0.0,0.0,0.95695482034863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7941400041462232,0.13723999723585123,0.0,0.0,0.0,0.6951583132187994,0.20322779118746712,0.0,0.0,0.0
0.0,0.0,0.7857961053837343,0.0,0.0,0.0,0.9498623672827369,0.0,0.0,0.0,0.0,0.057306970798678775,0.609359695867988,0.0,0.0,0.0,0.0,0.8435906557571451,0.0,0.0,0.0,0.6974817760106032,0.0,0.0,0.0,0.0,0.8089659481412058,0.0,0.0,0.0,0.0,0.0,0.8244995738603647,0.0,0.0,0.0,0.0,0.8804013441241892,0.0,0.0
0.0,0.8,0.0,0.0,0.0,0.7810656704679512,0.0,0.0,0.0,0.0,0.39384431495592453,0.4041037900293837,0.0,0.0,0.0,0.27463536108146613,0.4835764259456893,0.0,0.0,0.0,0.9249502982107356,0.0,0.0,0.0,0.0,0.47586691658856606,0.0,0.0,0.0,0.0,0.0,0.7094188376753506,0.0,0.0,0.0,0.0,0.7370912016659569,0.0,0.0,0.0
0.0,0.3482245131729666,0.3184421534937002,0.0,0.0,0.8728863546991745,0.08474243020055033,0.0,0.0,0.0,0.0,0.8858674900808474,0.0,0.0,0.0,0.0,0.8867544171706393,0.0,0.0,0.0,0.46520874751491054,0.35652750165672636,0.0,0.0,0.0,0.8533270852858484,0.09778194314276771,0.0,0.0,0.0,0.0,0.8262041324027368,0.0,0.0,0.0,0.0,0.7990912963225896,0.0,0.0,0.0
0.827147766323024,0.11523482245131732,0.0,0.0,0.0,0.6291781360597718,0.0,0.0,0.0,0.0,0.636386274216843,0.2424091505221047,0.0,0.0,0.0,0.5699039487726792,0.2867307008182139,0.0,0.0,0.0,0.3914015904572564,0.0,0.0,0.0,0.0,0.5274133083411433,0.0,0.0,0.0,0.0,0.3090318568170819,0.46064542878861214,0.0,0.0,0.0,0.21619574991717516,0.5225361667218833,0.0,0.0,0.0
0.0,0.7175257731958764,0.0,0.0,0.0,0.7972866692882422,0.0,0.0,0.0,0.0,0.21455251755565508,0.5236316549628967,0.0,0.0,0.0,0.14300960512273198,0.5713269299181788,0.0,0.0,0.0,0.5074552683896622,0.32836315440689195,0.0,0.0,0.0,0.8692596063730083,0.0,0.0,0.0,0.0,0.0,0.9144265542579416,0.0,0.0,0.0,0.0,0.8853865934655375,0.0,0.0,0.0
0.0,0.0,0.0,0.9392898052691869,0.0,0.9990660637042862,0.0,0.0,0.0,0.0,0.0,0.7118880422331791,0.0,0.0,0.0,0.0,0.7112534092256612,0.0,0.0,0.0,0.0,0.20974155069582553,0.45692511597084123,0.0,0.0,0.0,0.07528897219618912,0.5913776944704777,0.0,0.0,0.0,0.9549674060765211,0.0,0.0,0.0,0.0,0.8538343824443497,0.0,0.0,0.0
0.0,0.7411225658648337,0.0,0.0,0.0,0.46514942980731444,0.35656704679512374,0.0,0.0,0.0,0.0,0.7844348158108804,0.0,0.0,0.0,0.0,0.6934661449069134,0.0,0.0,0.0,0.22962226640159067,0.5135851557322729,0.0,0.0,0.0,0.0,0.7469540768509838,0.0,0.0,0.0,0.0,0.1766291203095845,0.4900375463570823,0.0,0.0,0.0,0.15227097038825038,0.5143956962784164,0.0,0.0
0.0,0.0,0.3367697594501722,0.32989690721649434,0.0,0.5703401494298077,0.28643990038012823,0.0,0.0,0.0,0.0,0.73463153875525,0.0,0.0,0.0,0.0,0.7883315546069016,0.0,0.0,0.0,0.0,0.8336646785950962,0.0,0.0,0.0,0.011480787253983493,0.6590128084973444,0.0,0.0,0.0,0.0,0.35491673001174723,0.31174993665491957,0.0,0.0,0.0,0.31318724659630515,0.35347942007036165,0.0,0.0
0.0,0.7122565864833907,0.0,0.0,0.0,0.6711069602831304,0.2192620264779131,0.0,0.0,0.0,0.0,0.8865315337749223,0.0,0.0,0.0,0.0,0.9092849519743864,0.0,0.0,0.0,0.6605367793240555,0.0,0.0,0.0,0.0,0.6750234301780692,0.0,0.0,0.0,0.0,0.0,0.6244212563057145,0.042245410360952265,0.0,0.0,0.0,0.5340527237446161,0.13261394292205073,0.0,0.0
0.0,0.7757159221076748,0.0,0.0,0.0,0.9394907589461267,0.04033949403591558,0.0,0.0,0.0,0.0,0.6750336172120125,0.0,0.0,0.0,0.0,0.8108620894106487,0.0,0.0,0.0,0.6853876739562625,0.209741550695825,0.0,0.0,0.0,0.7347703842549203,0.0,0.0,0.0,0.0,0.0,0.8368000368553192,0.0,0.0,0.0,0.0,0.7675390853014026,0.0,0.0,0.0
0.0,0.8616265750286369,0.0,0.0,0.0,0.15876917027133305,0.0,0.0,0.0,0.0,0.38199113501668436,0.0,0.0,0.0,0.0,0.4133760227676986,0.0,0.0,0.0,0.0,0.9224652087475149,0.051689860834990095,0.0,0.0,0.0,0.0,0.6032489846922838,0.06341768197438294,0.0,0.0,0.6551033100684134,0.0,0.0,0.0,0.0,0.5859245586634482,0.0,0.0,0.0,0.0
0.0,0.0,0.4009163802978237,0.26575028636884285,0.0,0.4799941014549744,0.0,0.0,0.0,0.0,0.9725583943423477,0.01829440377176824,0.0,0.0,0.0,0.9007470651013877,0.06616862326574158,0.0,0.0,0.0,0.0,0.06328694499668662,0.6033797216699802,0.0,0.0,0.0,0.0,0.0,0.0,0.2499218994064363,0.6186165434316909,0.2542556377122061,0.0,0.0,0.0,0.6984712953760236,0.20101913641598432,0.0,0.0,0.0
0.10790378006872853,0.5947308132875144,0.0,0.0,0.0,0.6281950452221785,0.0,0.0,0.0,0.0,0.7130833208825144,0.1912777860783238,0.0,0.0,0.0,0.5556741373176804,0.29621724178821307,0.0,0.0,0.0,0.8876739562624254,0.0,0.0,0.0,0.0,0.4643861293345829,0.0,0.0,0.0,0.0,0.12867113537419594,0.5808859097505361,0.0,0.0,0.0,0.026882483790051648,0.6487450108066323,0.0,0.0,0.0
0.0,0.43940435280641466,0.2272623138602521,0.0,0.0,0.7905524970507278,0.13963166863284815,0.0,0.0,0.0,0.0,0.9024685824327241,0.0,0.0,0.0,0.0,0.9555318392031303,0.0,0.0,0.0,0.26888667992047727,0.4874088800530152,0.0,0.0,0.0,0.0,0.7849109653233363,0.0,0.0,0.0,0.0,0.7538755672264066,0.0,0.0,0.0,0.0,0.7202107687696212,0.0,0.0,0.0
0.0,0.7855670103092781,0.0,0.0,0.0,0.9314785686197405,0.0,0.0,0.0,0.0,0.19761940335674133,0.5349203977621725,0.0,0.0,0.0,0.0,0.6756788805881655,0.0,0.0,0.0,0.8414512922465209,0.10569913850231936,0.0,0.0,0.0,0.9102624179943767,0.0,0.0,0.0,0.0,0.0,0.921797618224956,0.0,0.0,0.0,0.0,0.995819332039693,0.0,0.0,0.0
0.0,0.0,0.5292096219931268,0.13745704467353975,0.0,0.0,0.8368069209594966,0.0,0.0,0.0,0.0,0.0,0.7388482162126271,0.0,0.0,0.0,0.0,0.9740305940946276,0.0,0.0,0.0,0.0,0.5076209410205436,0.15904572564612304,0.0,0.0,0.0,0.8975320212433612,0.0,0.0,0.0,0.0,0.6088498836753962,0.05781678299127049,0.0,0.0,0.0,0.6242289428431697,0.042437723823497045,0.0
0.0,0.734020618556701,0.0,0.0,0.0,0.0,0.7208022021234763,0.0,0.0,0.0,0.0,0.34616597772133434,0.32050068894533246,0.0,0.0,0.0,0.22625400213447236,0.4404126645321944,0.0,0.0,0.6227634194831017,0.2514910536779323,0.0,0.0,0.0,0.7933458294283039,0.1377694470477974,0.0,0.0,0.0,0.0,0.0,0.9765277681800387,0.0,0.0,0.0,0.0,0.8892675154211429,0.0,0.0
0.0,0.9427262313860254,0.0,0.0,0.0,0.8543059378686588,0.0,0.0,0.0,0.0,0.3231236615369293,0.45125089230871385,0.0,0.0,0.0,0.1465670579864814,0.5689552946756792,0.0,0.0,0.0,0.9756461232604374,0.0,0.0,0.0,0.0,0.46204311152764754,0.0,0.0,0.0,0.0,0.0,0.855918734019764,0.0,0.0,0.0,0.0,0.9358701310994368,0.0,0.0,0.0
0.6415807560137456,0.2389461626575029,0.0,0.0,0.0,0.6999606763664962,0.0,0.0,0.0,0.0,0.6224413566412673,0.2517057622391552,0.0,0.0,0.0,0.4240483813589474,0.3839677457607018,0.0,0.0,0.0,0.32743538767395625,0.0,0.0,0.0,0.0,0.07239925023430176,0.0,0.0,0.0,0.0,0.279317255200055,0.4804551631999634,0.0,0.0,0.0,0.14520327511950426,0.5698644832536639,0.0,0.0,0.0
0.0,0.85475372279496,0.0,0.0,0.0,0.8815867086118757,0.0,0.0,0.0,0.0,0.08257383335823543,0.6116174444278432,0.0,0.0,0.0,0.08253290643898958,0.6116447290406737,0.0,0.0,0.0,0.14214711729622298,0.5719019218025181,0.0,0.0,0.0,0.39667291471415206,0.402218056857232,0.0,0.0,0.0,0.0,0.8218275631723214,0.0,0.0,0.0,0.0,0.8380582769337562,0.0,0.0,0.0
0.0,0.0,0.0,0.7376861397479957,0.0,0.0,0.5205793682002886,0.1460872984663782,0.0,0.0,0.0,0.0,0.8062818533459506,0.0,0.0,0.0,0.0,0.6559943080754177,0.010672358591249004,0.0,0.0,0.0,0.79688535453943,0.0,0.0,0.0,0.8031865042174323,0.0,0.0,0.0,0.0,0.0,0.19883445051021542,0.46783221615645104,0.0,0.0,0.0,0.14779055642324035,0.5188761102434262,0.0
0.0,0.0,0.0,0.18556701030927766,0.4810996563573895,0.0,0.0,0.6463494560230699,0.020317210643596702,0.0,0.0,0.0,0.0,0.8000066404369401,0.0,0.0,0.0,0.0,0.8746590774338909,0.0,0.0,0.0,0.0,0.9277667329357189,0.0,0.0,0.0,0.08247422680412343,0.584192439862543,0.0,0.0,0.0,0.0,0.6705364752493488,0.0,0.0,0.0,0.021581712338492046,0.6450849543281744,0.0
0.0,0.7894616265750286,0.0,0.0,0.0,0.9039520251671253,0.0,0.0,0.0,0.0,0.15976891279446181,0.5601540581370256,0.0,0.0,0.0,0.0,0.6733072453456659,0.0,0.0,0.0,0.5974155069582506,0.26838966202783293,0.0,0.0,0.0,0.7417994376757266,0.17213370821618224,0.0,0.0,0.0,0.0,0.9945868748992236,0.0,0.0,0.0,0.0,0.9757836780412387,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.7079037800687289,0.0,0.0,0.36616856730895253,0.30049809935771404,0.0,0.0,0.0,0.0,0.8912130418181513,0.0,0.0,0.0,0.0,0.5710897663939284,0.09557690027273874,0.0,0.0,0.785288270377734,0.0,0.0,0.0,0.5985629490784135,0.06810371758825336,0.0,0.0,0.0,0.0,0.0,0.3435837191624635,0.32308294750420363,0.0,0.0,0.0,0.19379368009213283,0.4728729865745343
0.022680412371134107,0.6515463917525773,0.0,0.0,0.0,0.5329826976012586,0.31134486826582763,0.0,0.0,0.0,0.0,0.9438053023888969,0.0,0.0,0.0,0.0,0.7575002964544052,0.0,0.0,0.0,0.9637176938369781,0.0,0.0,0.0,0.0,0.4561855670103092,0.0,0.0,0.0,0.0,0.0,0.2844309308271716,0.3822357358394952,0.0,0.0,0.0,0.14596052818401223,0.5207061384826546,0.0,0.0
0.41821305841924394,0.3878579610538374,0.0,0.0,0.0,0.562327959103421,0.0,0.0,0.0,0.0,0.8420738084565965,0.10528412769560236,0.0,0.0,0.0,0.6944147990039135,0.2037234673307244,0.0,0.0,0.0,0.8439363817097414,0.0,0.0,0.0,0.0,0.5930178069353326,0.0,0.0,0.0,0.0,0.27378895722479424,0.4841406951834706,0.0,0.0,0.0,0.19253159165128486,0.5383122722324768,0.0,0.0,0.0
0.0,0.0,0.6231386025200453,0.04352806414662143,0.0,0.0,0.9056232795910341,0.0,0.0,0.0,0.0,0.0008632568022981512,0.6658034098643686,0.0,0.0,0.0,0.0,0.8744219139096409,0.0,0.0,0.0,0.48774022531477806,0.1789264413518887,0.0,0.0,0.026710402999063076,0.648859731333958,0.0,0.0,0.0,0.0,0.0,0.9820099970055051,0.0,0.0,0.0,0.0,0.9081988420338551,0.0,0.0
0.0,0.0,0.05727376861397461,0.6093928980526918,0.0,0.0,0.2502293878621053,0.4164372788045615,0.0,0.0,0.0,0.0,0.5174228464232945,0.1492438202433721,0.0,0.0,0.0,0.39274279615795077,0.2739238705087158,0.0,0.0,0.0,0.5440689198144467,0.1225977468522199,0.0,0.0,0.0,0.6276163698844112,0.039050296782255536,0.0,0.0,0.0,0.6687397784073895,0.0,0.0,0.0,0.0,0.6904885859876636,0.0,0.0
0.0,0.7227949599083618,0.0,0.0,0.0,0.50447306331105,0.33035129112596673,0.0,0.0,0.0,0.0,0.8674402775702641,0.0,0.0,0.0,0.0,0.7266690383019094,0.0,0.0,0.0,0.12077534791252481,0.5861497680583169,0.0,0.0,0.0,0.6096532333645736,0.0,0.0,0.0,0.0,0.0,0.25126114297560653,0.41540552369106026,0.0,0.0,0.0,0.14596052818401223,0.5207061384826546,0.0,0.0
0.0,0.5152348224513174,0.15143184421534947,0.0,0.0,0.8943668895005897,0.0,0.0,0.0,0.0,0.179192190846158,0.5472052061025614,0.0,0.0,0.0,0.01849875489149777,0.6543341634056682,0.0,0.0,0.0,0.16103379721670003,0.5593108018555334,0.0,0.0,0.0,0.9341611996251171,0.0,0.0,0.0,0.0,0.0,0.9485177251053828,0.0,0.0,0.0,0.0,0.982094120245476,0.0,0.0,0.0
0.0,0.009163802978235934,0.6575028636884308,0.0,0.0,0.013173417223751871,0.6578843885174989,0.0,0.0,0.0,0.0,0.4690140611252224,0.19765260554144437,0.0,0.0,0.0,0.2831732479544646,0.3834934187122022,0.0,0.0,0.2912524850894632,0.4724983432736912,0.0,0.0,0.0,0.6274601686972822,0.24835988753514524,0.0,0.0,0.0,0.0,0.729458917835671,0.0,0.0,0.0,0.0,0.6318645779102974,0.03480208875636936,0.0,0.0
0.0,0.0,0.0,0.8522336769759455,0.0,0.0,0.835496133176039,0.0,0.0,0.0,0.0,0.19011570961369292,0.47655095705297384,0.0,0.0,0.0,0.09107079331198918,0.5755958733546777,0.0,0.0,0.0,0.0,0.3651424784625576,0.301524188204109,0.0,0.0,0.0,0.8259918775382696,0.0,0.0,0.0,0.0,0.7047197843963788,0.0,0.0,0.0,0.0,0.6753119724864727,0.0,0.0
0.520274914089347,0.31981672394043537,0.0,0.0,0.0,0.51931773495871,0.0,0.0,0.0,0.0,0.9242492155983861,0.050500522934409285,0.0,0.0,0.0,0.7833511205976523,0.14443258626823183,0.0,0.0,0.0,0.716202783300199,0.189198144466534,0.0,0.0,0.0,0.5536551077788191,0.0,0.0,0.0,0.0,0.17427959367009915,0.5504802708866007,0.0,0.0,0.0,0.06001230536229807,0.6266584630918014,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5483189146677153,0.0,0.0,0.0,0.0,0.8649833159021864,0.09001112273187581,0.0,0.0,0.0,0.7157595161864111,0.18949365587572597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3622417248289683,0.4251721834473545,0.0,0.0,0.0,0.2587912347957788,0.49413917680281416,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1818718049547778,0.0,0.0,0.0,0.0,0.3959360525922606,0.0,0.0,0.0,0.0,0.473852721451441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7345725934627884,0.0,0.0,0.0,0.0,0.7998485493870977,0.0,0.0,0.0,0.0
0.0,0.39633447880870565,0.27033218785796115,0.0,0.0,0.5038340542666142,0.0,0.0,0.0,0.0,0.8714577419194186,0.08569483872038763,0.0,0.0,0.0,0.8153681963713982,0.12308786908573455,0.0,0.0,0.0,0.15308151093439387,0.5646123260437375,0.0,0.0,0.0,0.0,0.625117150890347,0.04154951577631978,0.0,0.0,0.5619514891852673,0.2920323405431552,0.0,0.0,0.0,0.6165933077760427,0.25560446148263827,0.0,0.0,0.0
0.0,0.0,0.0,0.6712485681557852,0.0,0.04364923318914693,0.6375671778739022,0.0,0.0,0.0,0.0,0.23991898666932257,0.4267476799973442,0.0,0.0,0.0,0.3282343175619595,0.3384323491047073,0.0,0.0,0.0,0.0,0.9377070907886019,0.0,0.0,0.0,0.0,0.8006872852233673,0.0,0.0,0.0,0.0,0.9820099970055051,0.0,0.0,0.0,0.0,0.9908340826983455,0.0,0.0
0.3181786941580756,0.0,0.0,0.0,0.0,0.9589068029885964,0.02739546467426903,0.0,0.0,0.0,0.11893022560884481,0.5873798495941035,0.0,0.0,0.0,0.0,0.7729159255306534,0.0,0.0,0.0,0.09204771371769382,0.0,0.0,0.0,0.0,0.03737113402061855,0.0,0.0,0.0,0.0,0.0,0.9059037615460799,0.0,0.0,0.0,0.0,0.7643838641992838,0.0,0.0,0.0
0.6288659793814433,0.2474226804123712,0.0,0.0,0.0,0.9474537947306331,0.0,0.0,0.0,0.0,0.19263907565117755,0.5382406162325484,0.0,0.0,0.0,0.0,0.6851654215581647,0.0,0.0,0.0,0.6610337972166997,0.0,0.0,0.0,0.0,0.21539362699156508,0.0,0.0,0.0,0.0,0.0,0.9390735493976456,0.0,0.0,0.0,0.0,0.8274882862416579,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5085910652920959,0.0,0.0,0.0,0.3674138157032384,0.2992528509634288,0.0,0.0,0.0,0.0,0.9906535850058945,0.0,0.0,0.0,0.0,0.6925174908099148,0.0,0.0,0.0,0.0,0.44400265076209416,0.0,0.0,0.0,0.8487972508591071,0.0,0.0,0.0,0.0,0.0,0.2948425586805791,0.0,0.0,0.0,0.0,0.28081467808856636
0.0,0.0,0.0,0.0,0.016036655211912144,0.0,0.0,0.8806527723161619,0.0,0.0,0.0,0.0,0.0,0.8531301359629464,0.0,0.0,0.0,0.0,0.8865172536463897,0.0,0.0,0.0,0.0,0.3764082173624916,0.2902584493041756,0.0,0.0,0.11527647610121892,0.5513901905654476,0.0,0.0,0.0,0.0,0.7766337272245648,0.0,0.0,0.0,0.0,0.8816318803540152,0.0
0.0,0.0,0.4696449026345933,0.19702176403207333,0.0,0.0,0.8908769170271335,0.0,0.0,0.0,0.0,0.047346315387551956,0.6193203512791149,0.0,0.0,0.0,0.0,0.8886517253646385,0.0,0.0,0.0,0.9473161033797216,0.0,0.0,0.0,0.45524835988753537,0.3631677600749765,0.0,0.0,0.0,0.0,0.021836777002280552,0.6448298896643863,0.0,0.0,0.0,0.0,0.7510372789373216,0.0,0.0
0.0,0.7757159221076748,0.0,0.0,0.0,0.6930790405033423,0.0,0.0,0.0,0.0,0.5701479157328548,0.28656805617809683,0.0,0.0,0.0,0.420490928495198,0.3863393810032014,0.0,0.0,0.0,0.826540755467197,0.11563949635520201,0.0,0.0,0.0,0.5517806935332711,0.2988128709778193,0.0,0.0,0.0,0.0,0.7034298482021519,0.0,0.0,0.0,0.0,0.7307807594617194,0.0,0.0,0.0
0.0,0.0,0.8087056128293245,0.0,0.0,0.06355682265041296,0.6242954515663914,0.0,0.0,0.0,0.0,0.5619801782957322,0.10468648837093456,0.0,0.0,0.0,0.32586268231945914,0.34080398434720766,0.0,0.0,0.378230616302187,0.4145129224652087,0.0,0.0,0.0,0.7406279287722589,0.17291471415182744,0.0,0.0,0.0,0.0,0.12687443853223696,0.5397922281344298,0.0,0.0,0.0,0.04814867401833233,0.6185179926483345,0.0,0.0
0.35807560137457045,0.0,0.0,0.0,0.0,0.6188556822650412,0.0,0.0,0.0,0.0,0.755914139150356,0.16272390723309604,0.0,0.0,0.0,0.5983635716826757,0.26775761887821625,0.0,0.0,0.0,0.1194831013916501,0.0,0.0,0.0,0.0,0.03741799437675725,0.0,0.0,0.0,0.0,0.6199986179255063,0.2533342547163292,0.0,0.0,0.0,0.533295470680108,0.3111363528799281,0.0,0.0,0.0
0.0,0.0,0.4009163802978237,0.26575028636884285,0.0,0.0,0.6598505701926859,0.006816096473980885,0.0,0.0,0.0,0.0,0.9480219798462732,0.0,0.0,0.0,0.0,0.8267520455353974,0.0,0.0,0.0,0.7402253147779987,0.0,0.0,0.0,0.08598875351452706,0.6093408309903153,0.0,0.0,0.0,0.0,0.0,0.553566903922788,0.11309976274387862,0.0,0.0,0.0,0.4254500134096896,0.24121665325697703,0.0
0.0,0.14891179839633467,0.5177548682703321,0.0,0.0,0.8265336217066456,0.0,0.0,0.0,0.0,0.306190547338015,0.46253963510799007,0.0,0.0,0.0,0.1928139452152261,0.5381240365231826,0.0,0.0,0.0,0.39015904572564625,0.40656063618290256,0.0,0.0,0.0,0.892455482661668,0.0,0.0,0.0,0.0,0.0,0.756409370465069,0.0,0.0,0.0,0.0,0.8254373925252814,0.0,0.0,0.0
0.520274914089347,0.31981672394043537,0.0,0.0,0.0,0.7478863546991741,0.0,0.0,0.0,0.0,0.5477364410578217,0.30150903929478556,0.0,0.0,0.0,0.3493418712202062,0.43377208585319593,0.0,0.0,0.0,0.7718687872763419,0.0,0.0,0.0,0.0,0.5513120899718836,0.0,0.0,0.0,0.0,0.0,0.7835901688434338,0.0,0.0,0.0,0.0,0.8569896035464685,0.0,0.0,0.0
0.3453608247422682,0.4364261168384879,0.0,0.0,0.0,0.8884683444750294,0.0,0.0,0.0,0.0,0.19512923950395888,0.5365805069973608,0.0,0.0,0.0,0.07186054784774132,0.6187596347681725,0.0,0.0,0.0,0.8220675944333995,0.0,0.0,0.0,0.0,0.9006560449859419,0.0,0.0,0.0,0.0,0.0,0.9475963421095067,0.0,0.0,0.0,0.0,0.9884045624497134,0.0,0.0,0.0
0.0,0.0,0.0,0.7262313860252008,0.0,0.5813999213527332,0.27906671909817793,0.0,0.0,0.0,0.0,0.8076763451035076,0.0,0.0,0.0,0.0,0.8144195422743982,0.0,0.0,0.0,0.0,0.4738237243207421,0.1928429423459247,0.0,0.0,0.0,0.0,0.9056544829740711,0.0,0.0,0.0,0.3364890700942109,0.3301775965724558,0.0,0.0,0.0,0.3826021108429174,0.2840645558237494,0.0,0.0
0.3597938144329896,0.42680412371134036,0.0,0.0,0.0,0.9690817931576876,0.0,0.0,0.0,0.0,0.07609940734100262,0.6159337284393317,0.0,0.0,0.0,0.0,0.7136250444681608,0.0,0.0,0.0,0.576540755467197,0.28230616302186873,0.0,0.0,0.0,0.7291471415182754,0.0,0.0,0.0,0.0,0.0,0.9054430700481425,0.0,0.0,0.0,0.0,0.8401091706501336,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2914864333464412,0.0,0.0,0.0,0.0,0.5896708003386625,0.0,0.0,0.0,0.0,0.7250088936321597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8293829037385114,0.11374473084099243,0.0,0.0,0.0,0.7036774101945192,0.1975483932036539,0.0,0.0,0.0
0.0,0.0,0.6575028636884307,0.009163802978235934,0.0,0.5654246952418407,0.28971686983877293,0.0,0.0,0.0,0.0,0.963726613211149,0.0,0.0,0.0,0.0,0.8357642594568955,0.0,0.0,0.0,0.0,0.84493041749503,0.0,0.0,0.0,0.0,0.9718837863167761,0.0,0.0,0.0,0.0,0.9455232303687832,0.0,0.0,0.0,0.0,0.9757836780412387,0.0,0.0,0.0
0.0,0.0,0.0435280641466207,0.6231386025200457,0.0,0.5265926071569016,0.3156049285620657,0.0,0.0,0.0,0.0,0.402609691717715,0.2640569749489518,0.0,0.0,0.0,0.733783944029409,0.0,0.0,0.0,0.0,0.0,0.9416832339297545,0.0,0.0,0.0,0.015932521087160808,0.6507341455795059,0.0,0.0,0.0,0.05869209683735239,0.6079745698293144,0.0,0.0,0.0,0.18066796030731874,0.48599870635934805,0.0,0.0
